id	filename	md5	size	state
ca2dd9ea-61e9-4eaf-bd29-e9d24ceb8ce8	30203633-6494-46f5-97c0-9668beca62ae_gdc_realn_rehead.bam	077cf52177bd002f232a786b63e66858	9257498103	released
068c7318-529d-45ea-84e2-161ee6e656ee	f894d20f-dd00-45ce-ab96-694cab31b782_gdc_realn_rehead.bam	b93056cebdbbcde9bd383a6e4fdb5cfc	12874701250	released
00c0f995-1429-4c2d-9ffd-dbb71ffeaba7	7120047e-ca19-486b-bc4c-3002c8a7563c_gdc_realn_rehead.bam	b0c087ff26bead41f2e4d5ee506f7b6f	9567422524	released
31c1ec3f-8fb6-41b8-9c89-59ca3ab2d36c	454c9f5b-ab50-452b-931c-0779c1051ea6_gdc_realn_rehead.bam	2773a569071c454a7a9d416e975c0fb6	10374685703	released
c13be68a-6f03-40fb-81f7-0877420e18c2	4293df2d-9053-44ad-b58e-97fece39fbf5_gdc_realn_rehead.bam	0e1e6895677ec0c2112c66cff12e8a82	9719705823	released
35d9e2e0-1a27-4459-a712-0349af302c2c	99b4fa98-f683-43a9-af6c-658fb70e8564_gdc_realn_rehead.bam	8a34dd9ae05b18803587463ec6658132	14202520705	released
ff72e552-93ed-46e0-af3a-924a7f3778e3	61366b3a-26e3-4f9e-baf5-9512ed44bbef_gdc_realn_rehead.bam	fe22f651e67c6aca16a4fbf41b982cf1	9739013056	released
acee2e39-bcdb-43b3-b5e9-b34d318356ed	8286a29b-3ae2-45f3-8f3f-8ebb202a8816_gdc_realn_rehead.bam	a4a348191f8ab3edc76e46136475f2a6	10537713268	released
8eecf388-0220-4f0b-a9d2-361c588ed6df	f809db82-3837-4582-b1a4-823b6d27e65b_gdc_realn_rehead.bam	6ad84e8e48e23d0f602878b3d4a1511b	15922162492	released
4bd4daf4-e4ea-4483-8bff-af83564da080	501c664b-b172-4094-8f05-d9da1d27ab1e_gdc_realn_rehead.bam	ffa61a76c14780dd256bc97cb1e27a8d	18609270497	released
77765c29-3ed4-42c4-937d-da444a83dafa	4a57c1b5-ff8b-49a5-83a3-78ba64ca576d_gdc_realn_rehead.bam	dad59c0af89807da805dca3831809141	11084323609	released
6a848707-7c8a-4d6d-b135-e4e913a00099	46dd5691-01d0-4fb7-a5d8-ca1adafc6197_gdc_realn_rehead.bam	19332d4647e9b60628b833b1c6ce58bf	6981191259	released
7a27fc33-28c5-4ca7-ac7b-5ef78bb04592	8cd9c9f6-3fe7-41b8-b079-848a34a56451_gdc_realn_rehead.bam	9803889a40f0ac3a5083ebf630fd6b5a	11196277400	released
a9080cf2-80e8-4453-8708-353ab0cbe82d	b9e2c5fc-8cfb-4383-a5cf-8a1cc05eadc0_gdc_realn_rehead.bam	1c90ce1ce75c4895ad1841708da57889	10677173785	released
a1385e59-7cd8-4ced-8a20-870104971e79	afbf758e-17ae-4265-96b9-30fe3b1cb42f_gdc_realn_rehead.bam	b790f8f740d8b0c4882487d351d945c2	10588432975	released
14e05589-be0d-4384-8b7d-3c0a95f6e1fb	8f639d6f-ef3b-424a-a36d-8b0a07c18b26_gdc_realn_rehead.bam	a54839988e5510f11827d498b0a32d69	7403632883	released
a67adb48-587a-4b1b-9274-2f2365c79bde	9637636a-1fb7-401a-85ed-b619512b56c3_gdc_realn_rehead.bam	6a75127b8cea2e95810d61fa496dbb59	7539859538	released
aab06154-3863-4249-8904-a332f5306893	8538437d-ae45-4c6d-a861-9f899448ca0f_gdc_realn_rehead.bam	13a398431bdd4a28f6bd763635035ec8	11700831490	released
23768895-9695-4f95-a075-d7a52ac3545f	1116895b-c2c7-4e8f-b648-4a86e984696c_gdc_realn_rehead.bam	601d084b69f034dbcfb4e2c212af398d	13672113984	released
2f64af27-e675-4d36-b86e-820f76f437fd	19c1c00d-6c5d-4b61-a6ea-defa58e2b23e_gdc_realn_rehead.bam	427f8eb27c0f0667b138bbefebaf9a9e	9664759893	released
1c9032fd-25df-493c-bc8b-597c317ab249	d38d6f9c-5737-4b02-9154-cc11dee20435_gdc_realn_rehead.bam	16f1eac2e1932cf77ef7027363eb2bf6	6329248935	released
594b75a5-34c7-43d2-865d-cc0b0f143827	5280b92c-0fa4-4e7a-a18c-12c994f8c0b6_gdc_realn_rehead.bam	ec8e1cf27b0aa869a0850509d970ffb8	8476218071	released
63a82410-2665-463d-9c94-9e7691b48182	70bf0fc0-6b8b-4022-a2f4-155887291351_gdc_realn_rehead.bam	d5b561d47ebecf04cf87d801f9d23503	9846000191	released
c8da890e-b3a2-4762-b044-5cf2e7a46b54	eb37bf42-7e45-4042-95bc-2638c4a06e32_gdc_realn_rehead.bam	be4a83c9b825747610744c22de3ce679	10741743467	released
3f5eb20e-af8a-4e6c-ab81-f3bda4deb057	1c0729f5-b8df-4123-b3af-9c5b9f3d0f8a_gdc_realn_rehead.bam	7f24104166487d9010b736bcc3a693db	11258225872	released
62671e05-804b-4360-884d-0847cce4e190	833ebab2-1d73-4b45-b51e-df18b11961fd_gdc_realn_rehead.bam	41d026f4838a46fdd0f92b1e84b66fba	9238108889	released
1879c4e8-4069-4ad4-9901-9500972b9c6d	fd475625-51de-4b53-936f-824a24dc866a_gdc_realn_rehead.bam	b7b067df336e87a21f005ecb84ef28a5	10943321391	released
52cf6748-a7f2-4b6d-a919-bac484b599d5	73aac4e8-f07a-4b18-a272-fd4d4e34bf06_gdc_realn_rehead.bam	de92e995a3cbc022ffe84f18b6ed3907	11235189441	released
0abe0b4b-5279-4eb0-8985-432f5cdd8a55	00ee34bb-06e4-492d-ac89-dc7e7d47f572_gdc_realn_rehead.bam	c54092a7c8ef5d136da878b762da5f0d	9491614641	released
a9f38529-3b55-48d4-81fe-68fa8c3f7e9c	4e38de64-b775-47b2-93da-5e6e781db69d_gdc_realn_rehead.bam	2b966b63f2b341f9c5018531ef5990b2	10544877317	released
310566fe-77ec-44a9-a284-e744ed859c1f	05ff1bcd-6be7-4fb2-87ab-6608d9cfb895_gdc_realn_rehead.bam	e4e671ebf89a2ba15be65b9f84af966a	11667576324	released
07569615-c913-42f1-9899-5ea4f1211e63	01715c1f-2530-4943-a65c-0c4809dfba5a_gdc_realn_rehead.bam	7696f63980d2ab6034f1ddbd917fcf0f	16312798682	released
88e7f303-a3de-47e1-8311-909b39a9f8f0	2f9a7f24-2de3-4460-94ec-ce219b4d1dcb_gdc_realn_rehead.bam	06054c59f5007c421ae4bd88275e4745	10006794085	released
cae27849-411b-4507-9947-252153d20d98	0b6e4d21-f76f-49b4-9069-dd0dd719e934_gdc_realn_rehead.bam	6223226952cf5c6ab65419bea83417cb	9708892544	released
70deeea2-d1a6-4f8b-aca2-426367bc07f6	6a242980-e12f-4738-956b-759a7f0809c0_gdc_realn_rehead.bam	0732df177ce7ba098b5fa7d7cfec4a4d	11060564657	released
dacbaed5-777d-47fb-9f34-d0132a0cf68e	89e36ce0-9c26-44d5-ab08-be0e206b9f6d_gdc_realn_rehead.bam	e82c7df4a2b7538b0f8dc75ce5238fb6	12244707047	released
355d681b-f382-46db-b2c3-8b23decfa00a	d7fe06b0-5302-4cd0-9813-71feb04e825e_gdc_realn_rehead.bam	77d2f7026e82d143ac937953d7b1bda9	10624406905	released
0ec0d17e-8140-46be-97b6-a5c3969e4b06	62055ec1-b5b9-4f5f-8e70-2c02b9b111e4_gdc_realn_rehead.bam	458c9dfbf88a3f1bb795d8d2b0ed9e09	9840804236	released
2ca65156-1816-4d7f-965b-68a5bd46f2b2	d0a12311-39ab-4e55-bd2d-7ab341a445ce_gdc_realn_rehead.bam	0adca43f2b7c7b81401d95878536953c	11372934188	released
e2dabfba-be38-44f4-b97e-202211bf0ea0	36081a77-94f9-4caa-a0cc-abd3e110a44f_gdc_realn_rehead.bam	955160cba792358922b03138524ee43b	8385369513	released
c893a5ad-6b51-4f7e-973e-47ae9fd5a8af	095f13f6-6bf5-4835-883d-d664c14585f9_gdc_realn_rehead.bam	c83b9b67c359449ec839a1fe1822d84a	9658695693	released
45a7ebf0-2389-4c5f-9980-7de755472cac	c57195d3-0dcd-413d-ab94-cd4d8a68a453_gdc_realn_rehead.bam	1bd9729a314467e970dbba8d8310a716	10332710737	released
ff964e72-108e-42d0-97ed-929103c7d513	679825f4-f724-4f36-a9ed-7f07e28e2163_gdc_realn_rehead.bam	5ae4c36064b93e77f49232c8c4200001	6796188109	released
5452fb87-1a4a-4b77-8268-916cb8338cac	861828d5-b55a-4e4e-9ec9-34b4b076ec7d_gdc_realn_rehead.bam	020c648d7855d6b00b451e176d6202fe	9435607968	released
89484eaa-9dda-4ccb-ad19-7cc612d087de	4106ce41-e881-4bba-a650-80899e7e8f9e_gdc_realn_rehead.bam	dae94a83e92a8958df1370cf4189c4c4	9929858190	released
b4869fd9-9725-422c-af3c-da12f67d5a11	1c581e76-072d-4060-9a65-c3203a0f3918_gdc_realn_rehead.bam	3fbd88ac1c294ed90b75eea2626af8f4	10915771143	released
8c16ab44-5bef-42ed-906f-89dab2f552f2	e8a17879-2876-49e8-a549-7cc12e08caf9_gdc_realn_rehead.bam	1ac4d5f8e6240794a2e4b1dbde35bc1d	6778447602	released
a7c3d5b1-2a6e-40e5-8322-28a4e5bd3483	1422e173-0299-4070-9e67-74ad6bdc0257_gdc_realn_rehead.bam	1deb1b6dc940fe1ae0ea5ed82bd9f0a5	10434846156	released
04442ff3-c0f9-4c43-a532-3755e032ee5c	50e3941e-7672-4420-ab65-30608ce8abe6_gdc_realn_rehead.bam	8df737b11b58636ddfb46d123b546a4f	10984313129	released
347803fb-6d71-48d0-ac00-82c93b4b4b3c	640428c8-5f07-48ef-bab1-6be3fd24a59b_gdc_realn_rehead.bam	d3ef185f4acffc3150c7d3072f89d30e	11981591793	released
fc7074e3-3853-41b4-9a75-82fee8f07a6e	f22c33a8-e787-4465-ae14-db666129381f_gdc_realn_rehead.bam	f21fc0cfc72be5bbe85fe1d7c2de18b7	11069371060	released
6bc3c1a9-893f-4828-9d8f-7d639b1ef1a4	24601f92-139a-4c2c-8bd5-1537eda7678e_gdc_realn_rehead.bam	c73a814933a2ed9dcda3fe519ca4d429	10616240118	released
610670aa-dfbd-4571-bfff-9061325df64a	7fdbb4ee-1ee1-4ec5-8dec-3ebdb22b539a_gdc_realn_rehead.bam	f31e4b3132eb900710c4cc4a2cc11885	10150210130	released
56db0b65-bf6a-4b87-9597-c84b82d644c2	212ae104-eccf-4888-a4e0-2e9be74ac1f1_gdc_realn_rehead.bam	b64e933395516358de9830ffe6b01949	9339178162	released
14e2eef0-78fb-4973-9e32-f7ce6f19eb30	7d4e6bff-a7f8-4d4c-9e99-21474bd61d84_gdc_realn_rehead.bam	dd8b9b4e82252ca33ce7e5b566af0145	9905029912	released
816b9111-676f-4126-83c8-fc116ef22199	d81f7be6-789d-4d2b-a379-491edb63fb5c_gdc_realn_rehead.bam	90f9a6feda10c7d9dcc5b8ac8112c2bd	8564653131	released
f3b73738-7b34-4140-a9ad-069bc0c84f66	7859bfd8-feeb-4208-8a25-6477b1d412af_gdc_realn_rehead.bam	14d7a48c8c5b4d9633df28209ee04384	11158719833	released
5756e182-e2ef-4e97-99b2-71c392151ee5	e416e8f1-36e2-480a-bfdd-9e4916b119ed_gdc_realn_rehead.bam	1aa74da500ed0c9cf60f8fd7679da770	11345245943	released
1d8f8bd4-6fca-4caf-85ac-46d69b63f4e2	27c88be7-0e65-4e52-8e02-8bad4f720f68_gdc_realn_rehead.bam	9ada2169f755d2756226824969e93e78	10456439151	released
2aef36ca-864a-4797-8fed-343c318dca82	c6f2f9a3-29a0-4e72-a99d-b65d128e2537_gdc_realn_rehead.bam	b8b947fcf196e4daa88d202ee846bb64	9393331048	released
eab57d7e-dfc2-4ee0-b850-0cbdfd97a70f	cfc3ea52-200c-4b9b-8b4c-45ff00f32c60_gdc_realn_rehead.bam	105e8b872a465ba265e154fc7bf14aff	11024184889	released
a49d179f-159c-47a3-a4ec-77998f190a17	e65ea3ef-ce47-4252-a55d-f714b45d0637_gdc_realn_rehead.bam	df7480248b32b8d71116b0f6e3f6784f	10805809755	released
7fe465d3-a192-413e-a928-1d125c2e0ea3	69e79bfd-8614-479d-9948-4775ef64bb09_gdc_realn_rehead.bam	a48ccfd2d2ca94c046173543f1d8dddf	7806726494	released
8b443409-cf51-4671-a24b-93218fbbae9e	ecb6ea81-0e90-4f2a-a9bc-d9bc1a67a863_gdc_realn_rehead.bam	5b5040abeb54792d4be9d6b810ddca71	8785796995	released
c7c72460-42c0-45dc-900f-7c7e36a5344c	2d43a193-e00f-4502-88ee-1d13f9acb04b_gdc_realn_rehead.bam	5d47613879ece69138e283cca6621ba8	7836937810	released
7e26b92e-629a-45c1-9c00-f8f0da99c317	959f6dd3-f4c8-4134-8a27-f535cfae096f_gdc_realn_rehead.bam	995c1e0b98a89c34dd1974d0f21b8052	11133330492	released
6446bd9d-9ac7-40bd-a81f-2a9b0b7aa431	dad69b47-8893-43d6-ad10-82f703027675_gdc_realn_rehead.bam	85bfad56ce1abe2997e0d849eb81925a	9148202900	released
cd4e18c5-13d9-4c69-84a2-a51ccb662529	2b20882c-6cd1-4703-9d7a-bde803c56030_gdc_realn_rehead.bam	55e71ae4c7749dcf86ddfcc6b73ad095	12427162071	released
61663fe5-e8cc-4773-836e-85d82f749393	5f65daa0-e8eb-43f3-bf35-f3b966608abc_gdc_realn_rehead.bam	b98a02902e82c5426ca9df98fb97be5b	10571546132	released
d5fb4219-3158-4234-9cbb-630cec133a54	01a54077-f666-4a2f-a09d-371904b67a71_gdc_realn_rehead.bam	44e176ee8424a90af0c874e435160545	9960692903	released
43136870-e170-4d34-9197-8be9e39d4a08	f72f58ea-8d37-4beb-b334-20206cdba1d4_gdc_realn_rehead.bam	1404baafd540d81987f16bf275c3e4ab	10899600614	released
2ae4257e-7fbb-4654-bfb0-7bd815df53cb	0fb8d0ed-fb27-4b1d-b465-0040628c2ca2_gdc_realn_rehead.bam	c2fff52325d46782190f41a7e869c374	10023495720	released
cd1116d4-4c65-4834-84e0-91b35bdc3a7d	5b8a7564-1e2b-49f2-8ae9-939d826bd8e0_gdc_realn_rehead.bam	1918c1d777cce1b06426cb727f13c16c	6294756192	released
dfc8622a-3964-4ba7-8797-8cd340fb605f	60e26e91-6d7c-4603-8e8e-07ac14e091bc_gdc_realn_rehead.bam	ad1883ab3ba62cdecaec0cb4e212bce7	12080914494	released
97ccaaa5-889b-45de-8de0-f38ae74a7e0e	3574d939-da89-4d0c-b523-5002160cb9b2_gdc_realn_rehead.bam	ecfd70a7860acf123c40f0eebef5623d	9837465420	released
b1030e5f-456b-4f0c-bea0-5e05ffefaab7	605175c7-d76a-4ba2-872d-2f31f2d0f8ab_gdc_realn_rehead.bam	57eb0b9bcfb0e3aa1d5d20db102f85be	16441619775	released
9501aaea-1962-4456-8079-8b76a933af61	ded112d6-be1d-414e-b770-f34bfd131bad_gdc_realn_rehead.bam	95b21e3e1e5bc0ef0474a29d8e3256c6	12556534699	released
6fc11ae4-b198-403a-abd1-f5fe9425fd5f	d5961821-edab-41a2-8a10-38bed8ec6610_gdc_realn_rehead.bam	20b9d321a2cc55342744e71096b4dc24	14992356605	released
cbc5497d-c5a3-4b9b-8f19-f5e9e5f76ff1	32446235-b5ee-4f28-ab8c-242bade198d1_gdc_realn_rehead.bam	e82000745b344ef90e71ada8ae5515ec	11127812419	released
7f153fd4-cacd-4f67-aacf-adac1e1c7ecd	3285279f-5b4e-41f2-b4fe-e261cb85e3de_gdc_realn_rehead.bam	95ae02e2ca74e4feca5e3deea04d68d7	12781397185	released
37836a9b-f7d4-4bbb-a962-f13f7c410d61	a8fea3ca-f04f-4f7c-b09a-f9ce722601a0_gdc_realn_rehead.bam	335cf5cb51252f90d6625de7bf435bd7	8461995392	released
29ee631c-e083-4ee0-a728-e01fe4a89162	3b648d4c-ade3-4359-af7e-d4743a7d4e8f_gdc_realn_rehead.bam	13810262a4dd2933fbfaaa4e1e21bc5c	10287896063	released
4f72e8b2-82e5-472b-82e0-cb11226e1e69	e9ce4f2b-d4ca-47c7-986b-1498b9d7d8d8_gdc_realn_rehead.bam	82d71c975372dc2d66fac182b22e417b	10611289616	released
7803b8a5-c425-4057-9609-272c945e71b9	099f0282-5b58-437f-bbed-75713062529a_gdc_realn_rehead.bam	fd26fe6b127063430c73817deaa7991e	11623159679	released
1f280e18-ca94-4daa-861d-e3df3ee7c56d	082b874f-bb14-4c9c-aa02-2dbb9d8e3b3c_gdc_realn_rehead.bam	dc6023812e19463289d065e6f5384237	10812690410	released
03c995e7-8809-41bf-b553-ed83eeac5d7c	2e03bd13-fc67-4237-9c0a-63678e434b5b_gdc_realn_rehead.bam	db95d8185b830c1767165e2e1a185269	9873543352	released
46ae7938-8eec-46ab-ae85-3c7123bbd488	6e55af78-861a-42fc-8494-042af57cbb3d_gdc_realn_rehead.bam	e8485e75d9e14e7cc358c1556601228b	12725678413	released
2aa6832b-88d7-4a60-9216-10d986ccb295	1614aef5-0c38-46c9-8771-53f2126dcd1b_gdc_realn_rehead.bam	33e2448b4409aa9ced726ab1f0ddd175	11523619065	released
8a601437-8209-432d-9c6c-907d69a2c18a	b26f3576-01a8-4048-a131-d90c232ef063_gdc_realn_rehead.bam	d0cc29065c9a50853f30b287029613a3	12852632676	released
bff8f4cf-b1bc-4e1c-8614-7582c284fdca	4c65a8fc-a9e5-4a74-b5b7-c57604ded342_gdc_realn_rehead.bam	b7c9952ce7b6c02c508e7eec7d8261ac	10146684902	released
cb451b15-7a55-4221-bb6f-26b02664a662	d9d05cb6-c64b-4b15-bd03-da1f5c212feb_gdc_realn_rehead.bam	cf7325da99777cb0a973b1db11f83ee7	10091785508	released
