portion_id	portion_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	state	portion_number	weight	is_ffpe
8eff89e4-46ae-476b-9f14-28cc3533d27a	TCGA-16-0846-01A-01	543c0a7d-ccd7-4b8d-98fb-eabec806231d	TCGA-16-0846	TCGA-GBM	ba6fc830-9a21-4812-8d20-ce574fd4c8ce	TCGA-16-0846-01A	released	01	156.0	False
b1d3644b-8d22-4a19-854b-cf629a47ab86	TCGA-16-0846-01A-21-1898-20	543c0a7d-ccd7-4b8d-98fb-eabec806231d	TCGA-16-0846	TCGA-GBM	ba6fc830-9a21-4812-8d20-ce574fd4c8ce	TCGA-16-0846-01A	released	21	--	False
f4c955f5-2af1-4a59-b052-7438cc36b6d7	TCGA-16-0846-10A-01	543c0a7d-ccd7-4b8d-98fb-eabec806231d	TCGA-16-0846	TCGA-GBM	decba92d-33b1-4a9a-914b-047898f84dc6	TCGA-16-0846-10A	released	01	--	False
7bf9569e-aa1e-4c51-b478-771a94dfcf88	TCGA-08-0386-01A-01	314d9188-c8fd-43fc-905d-b6889de542c8	TCGA-08-0386	TCGA-GBM	80c8329e-efa3-445a-8bbf-eb5fdce573b3	TCGA-08-0386-01A	released	01	106.0	False
ac164aa1-6ebb-4cee-8d3f-3a2741b1261b	TCGA-08-0386-01A-21-1898-20	314d9188-c8fd-43fc-905d-b6889de542c8	TCGA-08-0386	TCGA-GBM	80c8329e-efa3-445a-8bbf-eb5fdce573b3	TCGA-08-0386-01A	released	21	--	False
f1c5dc81-5104-4570-8b4f-60359980181c	TCGA-08-0386-11A-01	314d9188-c8fd-43fc-905d-b6889de542c8	TCGA-08-0386	TCGA-GBM	33a3aee7-bdbb-497a-b0a0-112c17280ac6	TCGA-08-0386-11A	released	01	--	False
e56c803c-181b-4630-b0cc-ee3d8d3225b1	TCGA-19-1787-10A-01	456bcab3-165d-456f-94e3-f34f81a61d2e	TCGA-19-1787	TCGA-GBM	c2719ce7-24a5-4e78-ac2e-afd40ceb23ce	TCGA-19-1787-10A	released	01	--	False
6f9d8bd7-76ac-40db-958d-54188fbf14a3	TCGA-19-1787-01B-01	456bcab3-165d-456f-94e3-f34f81a61d2e	TCGA-19-1787	TCGA-GBM	c0bbe492-67d0-4b18-af37-91ad1e4a8dc5	TCGA-19-1787-01B	released	01	111.0	False
f6df572c-f80c-473f-ba76-006ffda6d12b	TCGA-06-2569-01A-01	620282f9-f932-4335-9c7d-ece53dcaf7a1	TCGA-06-2569	TCGA-GBM	dbddb53a-e499-426f-a2fd-e3a141028a14	TCGA-06-2569-01A	released	01	160.0	False
c50ab370-d94f-4e40-a245-86b067f939de	TCGA-06-2569-10A-01	620282f9-f932-4335-9c7d-ece53dcaf7a1	TCGA-06-2569	TCGA-GBM	0fb00e94-7dbb-4c81-bfee-76994ec5840e	TCGA-06-2569-10A	released	01	--	False
39372bac-74de-4f42-8b40-20ba3a7a59cf	TCGA-76-4931-10A-01	752a6e21-9a91-417f-beba-bfdf331d5cac	TCGA-76-4931	TCGA-GBM	262393b6-e4c1-41fc-91ec-9d731d8787a5	TCGA-76-4931-10A	released	01	--	False
2ffb51d5-57e0-4499-bbf0-7774d2e1b79a	TCGA-76-4931-01A-01	752a6e21-9a91-417f-beba-bfdf331d5cac	TCGA-76-4931	TCGA-GBM	7875b7e8-20a1-43cf-b307-e03492b4beea	TCGA-76-4931-01A	released	01	127.0	False
66be4003-2f4d-4e44-a92a-12a3fb5b781a	TCGA-76-4931-01A-22-1899-20	752a6e21-9a91-417f-beba-bfdf331d5cac	TCGA-76-4931	TCGA-GBM	7875b7e8-20a1-43cf-b307-e03492b4beea	TCGA-76-4931-01A	released	22	--	False
ffa6f22b-4d0e-421c-b60c-d36a499cfe20	TCGA-32-1982-10A-01	c34760a2-f70e-48c4-a7c2-eb359f8aeb71	TCGA-32-1982	TCGA-GBM	fe96c904-f49f-428b-af73-b8447c887418	TCGA-32-1982-10A	released	01	--	False
dde9036e-212b-46d9-9a96-e5380280b066	TCGA-32-1982-01A-01	c34760a2-f70e-48c4-a7c2-eb359f8aeb71	TCGA-32-1982	TCGA-GBM	ea5105c8-b6da-4071-9369-4219c30f560b	TCGA-32-1982-01A	released	01	146.0	False
43a300a5-5f7b-4639-859b-cf5afe301efa	TCGA-32-1982-01A-21-1899-20	c34760a2-f70e-48c4-a7c2-eb359f8aeb71	TCGA-32-1982	TCGA-GBM	ea5105c8-b6da-4071-9369-4219c30f560b	TCGA-32-1982-01A	released	21	--	False
f0edf26c-c249-4e30-b80c-91871651a17f	TCGA-28-2513-01A-01	30256f61-7be9-4d47-8afd-afafa7a079c0	TCGA-28-2513	TCGA-GBM	bc2ae761-e8bc-4f73-ac38-61674b7465fa	TCGA-28-2513-01A	released	01	132.0	False
854f3ebe-6b05-43ac-baad-e2dba7cfd860	TCGA-28-2513-10A-01	30256f61-7be9-4d47-8afd-afafa7a079c0	TCGA-28-2513	TCGA-GBM	50df1a7a-9ddc-4aa9-be2c-a1d60b97e024	TCGA-28-2513-10A	released	01	--	False
80e624b3-f60c-4ed7-a8e7-d2c8e347c1c5	TCGA-28-5220-10A-01	8e6b9705-e9d2-4fbc-ac03-35c1a5115eef	TCGA-28-5220	TCGA-GBM	9278f8d0-55d7-4497-b1ba-1b5082cbc72d	TCGA-28-5220-10A	released	01	--	False
11f4c86b-f883-4b8d-adb2-65e72a917b70	TCGA-28-5220-01A-01	8e6b9705-e9d2-4fbc-ac03-35c1a5115eef	TCGA-28-5220	TCGA-GBM	ade3fb8a-df7e-49a4-8bd6-89ab94c8294d	TCGA-28-5220-01A	released	01	62.0	False
d83b238e-3487-4c2c-bb16-a6c48f9bea01	TCGA-26-5133-01A-01	a28b256e-e085-467d-bdba-5c39718012d7	TCGA-26-5133	TCGA-GBM	41f31652-cbcb-42c9-a884-ca1a04b5623b	TCGA-26-5133-01A	released	01	122.0	False
caf43f47-184a-4cc9-b1a1-7e060fa370a0	TCGA-26-5133-01A-21-1899-20	a28b256e-e085-467d-bdba-5c39718012d7	TCGA-26-5133	TCGA-GBM	41f31652-cbcb-42c9-a884-ca1a04b5623b	TCGA-26-5133-01A	released	21	--	False
d30a6cb4-bfb4-4eac-b683-436509081cd2	TCGA-26-5133-10A-01	a28b256e-e085-467d-bdba-5c39718012d7	TCGA-26-5133	TCGA-GBM	dacbdfdd-54c0-46e4-b6e8-3a3420783af1	TCGA-26-5133-10A	released	01	--	False
e5fee8b9-8191-4bc6-b878-203fc6179e14	TCGA-06-0743-10A-01	e2e83064-7d1c-4dd5-993f-cc7a5ee228ed	TCGA-06-0743	TCGA-GBM	3f8d5a94-b29f-46b8-8ada-0ff1e4bf561b	TCGA-06-0743-10A	released	01	--	False
5487825e-ffa6-4360-9712-8e85dac155ca	TCGA-06-0743-01A-01	e2e83064-7d1c-4dd5-993f-cc7a5ee228ed	TCGA-06-0743	TCGA-GBM	7fa57946-f734-4dab-9cc2-84201e090555	TCGA-06-0743-01A	released	01	--	False
799f8035-11da-4ac6-b961-0635cfde9cb9	TCGA-27-2521-01A-01	4776b959-d5f5-41ad-ab39-dba6031f6884	TCGA-27-2521	TCGA-GBM	c12d5a79-5d7e-4fd8-919c-f11441d03093	TCGA-27-2521-01A	released	01	105.0	False
d0b18116-5b51-4124-a67c-c30b813853c1	TCGA-27-2521-10A-01	4776b959-d5f5-41ad-ab39-dba6031f6884	TCGA-27-2521	TCGA-GBM	21dbe659-925c-40e1-abb0-c2f8121d7738	TCGA-27-2521-10A	released	01	--	False
38896043-cbd9-4523-9442-dbc70e6dda71	TCGA-28-5213-01A-01	7338e476-10ff-444a-a16f-429d28355f65	TCGA-28-5213	TCGA-GBM	b6ca6325-97df-4790-be83-71e3579f78da	TCGA-28-5213-01A	released	01	142.0	False
e36e1ea6-586f-4950-b307-427e50443d95	TCGA-28-5213-10A-01	7338e476-10ff-444a-a16f-429d28355f65	TCGA-28-5213	TCGA-GBM	d7875971-8879-46f7-98d4-2d865b35b0d6	TCGA-28-5213-10A	released	01	--	False
0efe9cfc-89f2-4096-8c3e-c300a8efa1ee	TCGA-02-2486-01A-01	79a68b32-29a3-47bf-9b2b-643ec7323d73	TCGA-02-2486	TCGA-GBM	51da374d-5305-4c17-a745-a9f682fce563	TCGA-02-2486-01A	released	01	125.0	False
896c4003-b685-40ed-a3d1-399f8af7afbd	TCGA-02-2486-10A-01	79a68b32-29a3-47bf-9b2b-643ec7323d73	TCGA-02-2486	TCGA-GBM	9f617df2-536b-45fb-91b4-f08985b6acf2	TCGA-02-2486-10A	released	01	--	False
e7f98bbb-0d9b-4b63-8eef-fb1a71d2247e	TCGA-06-5416-01A-21-1899-20	3a3fc890-1985-4353-861b-dc3abfb364b1	TCGA-06-5416	TCGA-GBM	68819a2d-5f7f-4fda-b15a-27a0b22cf17b	TCGA-06-5416-01A	released	21	--	False
f0acac67-8f4f-4f06-83b0-a0f64f3e8f94	TCGA-06-5416-01A-01	3a3fc890-1985-4353-861b-dc3abfb364b1	TCGA-06-5416	TCGA-GBM	68819a2d-5f7f-4fda-b15a-27a0b22cf17b	TCGA-06-5416-01A	released	01	123.0	False
57114585-8af4-4926-b092-045469afc53e	TCGA-06-5416-10A-01	3a3fc890-1985-4353-861b-dc3abfb364b1	TCGA-06-5416	TCGA-GBM	ed20680c-3015-4c89-b829-e17b61379982	TCGA-06-5416-10A	released	01	--	False
1e53f51e-09dd-4d3e-b90c-4291ac2ce02d	TCGA-06-5410-10A-01	884f867b-4a8b-4b67-8fe4-ab3f068be84e	TCGA-06-5410	TCGA-GBM	a4149477-00ff-401c-adc6-c19b05df8754	TCGA-06-5410-10A	released	01	--	False
fc2c0132-59ff-4112-bb86-d4c7e1d2df71	TCGA-06-5410-01A-01	884f867b-4a8b-4b67-8fe4-ab3f068be84e	TCGA-06-5410	TCGA-GBM	d1cba561-6232-49d9-b0ea-46465eb75afa	TCGA-06-5410-01A	released	01	136.0	False
21d23913-0a8a-4894-8faa-be5977c351bd	TCGA-06-5410-01A-21-1899-20	884f867b-4a8b-4b67-8fe4-ab3f068be84e	TCGA-06-5410	TCGA-GBM	d1cba561-6232-49d9-b0ea-46465eb75afa	TCGA-06-5410-01A	released	21	--	False
48160f26-0548-4053-bfa6-9c064d808866	TCGA-19-2619-10A-01	f2de4316-026c-4c2d-b091-47bc0ec8612a	TCGA-19-2619	TCGA-GBM	eae15b7e-3d8f-4dae-8620-e70a5ecc817c	TCGA-19-2619-10A	released	01	--	False
5e729c77-8ee6-41c4-a5a5-d516f2d5c0f1	TCGA-19-2619-01A-03-1900-20	f2de4316-026c-4c2d-b091-47bc0ec8612a	TCGA-19-2619	TCGA-GBM	bc1fa4fb-9b73-460f-9c4d-d1180c3abba8	TCGA-19-2619-01A	released	03	--	False
b4de95d8-d44b-47a0-9d94-2fa4b8c1e401	TCGA-19-2619-01A-01	f2de4316-026c-4c2d-b091-47bc0ec8612a	TCGA-19-2619	TCGA-GBM	bc1fa4fb-9b73-460f-9c4d-d1180c3abba8	TCGA-19-2619-01A	released	01	130.0	False
d1ba4708-f648-495e-b5ee-9960aece0007	TCGA-06-0141-10A-01	4b43da9d-60ee-4269-b44d-d92c034b844c	TCGA-06-0141	TCGA-GBM	6381f344-b123-40de-81b0-ea89ed218500	TCGA-06-0141-10A	released	01	--	False
fe1d30b4-8457-48a1-a11e-3abd6030a719	TCGA-06-0141-01A-01	4b43da9d-60ee-4269-b44d-d92c034b844c	TCGA-06-0141	TCGA-GBM	28b6c591-a167-4fcc-9bf4-f36175d4b3c5	TCGA-06-0141-01A	released	01	108.0	False
b2a01b49-6377-485e-bfbd-3a744e11b6d0	TCGA-12-3652-01A-22-1899-20	159e0318-6173-440f-be07-8d956086e99d	TCGA-12-3652	TCGA-GBM	d90c750f-ff7f-4b5e-ae23-631b75bf5158	TCGA-12-3652-01A	released	22	--	False
b4754369-8714-42b0-b343-e1447a26fa27	TCGA-12-3652-01A-01	159e0318-6173-440f-be07-8d956086e99d	TCGA-12-3652	TCGA-GBM	d90c750f-ff7f-4b5e-ae23-631b75bf5158	TCGA-12-3652-01A	released	01	141.0	False
12a97030-2d7e-41f2-a900-4d15ceab66c0	TCGA-12-3652-10A-01	159e0318-6173-440f-be07-8d956086e99d	TCGA-12-3652	TCGA-GBM	f2479cf0-a367-4dda-9c1d-47b31b8a7cb7	TCGA-12-3652-10A	released	01	--	False
3b9c4291-4b37-413e-877e-0b557e960c64	TCGA-27-2526-10A-01	69d0a566-5fbf-45f6-a240-649b06868e27	TCGA-27-2526	TCGA-GBM	aa3459f6-b50c-4205-8e73-d07fc50ec0ac	TCGA-27-2526-10A	released	01	--	False
77f1a5be-c900-483b-9e66-69b630778bf0	TCGA-27-2526-01A-01	69d0a566-5fbf-45f6-a240-649b06868e27	TCGA-27-2526	TCGA-GBM	fe7d8f81-f39f-4401-b3e9-cfde245d6b93	TCGA-27-2526-01A	released	01	132.0	False
53559613-d8b1-4019-a792-e14e055a1667	TCGA-19-1390-01A-01	5252c0b7-be05-4c0c-a8ac-afe9ad459489	TCGA-19-1390	TCGA-GBM	ec82c19a-1b5e-4726-a953-ff8c94903cc7	TCGA-19-1390-01A	released	01	113.0	False
7445d5a7-ffb8-4ee5-a774-11feddac42d8	TCGA-19-1390-01A-21-1898-20	5252c0b7-be05-4c0c-a8ac-afe9ad459489	TCGA-19-1390	TCGA-GBM	ec82c19a-1b5e-4726-a953-ff8c94903cc7	TCGA-19-1390-01A	released	21	--	False
cf718fe3-24b9-4351-99d7-7109ae5f4d15	TCGA-19-1390-10C-01	5252c0b7-be05-4c0c-a8ac-afe9ad459489	TCGA-19-1390	TCGA-GBM	fab03652-f173-43c3-a233-b2e175d0e25d	TCGA-19-1390-10C	released	01	--	False
2f198e09-a0fc-42a1-9ce2-710da2d28058	TCGA-12-0821-10A-01	eae44c1c-1628-4b58-8b90-d3372e3577d5	TCGA-12-0821	TCGA-GBM	32b40f5e-b243-4b41-a68f-e357d3cc0dcf	TCGA-12-0821-10A	released	01	--	False
3bf318a7-9867-4c2f-a562-506913432c18	TCGA-12-0821-01A-01	eae44c1c-1628-4b58-8b90-d3372e3577d5	TCGA-12-0821	TCGA-GBM	a366018c-2f8c-42fc-973f-805c1d7d8951	TCGA-12-0821-01A	released	01	--	False
c0ff365c-9d62-4034-8724-97bf1d17c921	TCGA-14-0781-01B-01	9b9654c9-5a64-4a8e-b1f0-987437e6012e	TCGA-14-0781	TCGA-GBM	a381de9e-db11-4b9a-abc2-c14163f8593b	TCGA-14-0781-01B	released	01	98.0	False
83a0b589-6227-4375-a194-10f16bd1940a	TCGA-14-0781-10A-01	9b9654c9-5a64-4a8e-b1f0-987437e6012e	TCGA-14-0781	TCGA-GBM	535e148a-95c9-4b2d-bce3-482a28f2d657	TCGA-14-0781-10A	released	01	--	False
17b09ac4-23b8-4a1d-9723-eb76226d52dc	TCGA-32-1970-01A-21-1899-20	6c5154d2-af36-492f-b520-d925528824e4	TCGA-32-1970	TCGA-GBM	115d06a0-7ffb-4e2f-bc09-59ea55d12894	TCGA-32-1970-01A	released	21	--	False
05050672-cc12-48bb-b067-5060dd797d88	TCGA-32-1970-01A-01	6c5154d2-af36-492f-b520-d925528824e4	TCGA-32-1970	TCGA-GBM	115d06a0-7ffb-4e2f-bc09-59ea55d12894	TCGA-32-1970-01A	released	01	110.0	False
0214bd54-edad-4f53-b367-71e555562b66	TCGA-32-1970-10A-01	6c5154d2-af36-492f-b520-d925528824e4	TCGA-32-1970	TCGA-GBM	cf12c642-b9f8-4ef0-bd54-509536fe001d	TCGA-32-1970-10A	released	01	--	False
3a8b14d1-5fac-4df5-8513-59e772079799	TCGA-19-2625-01A-03-1900-20	f6b2f52b-284d-4bde-9a3d-a0f458d07f08	TCGA-19-2625	TCGA-GBM	c0d39b1c-f65b-4abe-afac-e6af1ad07fd3	TCGA-19-2625-01A	released	03	--	False
dd389424-6f4e-4696-b6d5-e8c6cb93eeda	TCGA-19-2625-01A-01	f6b2f52b-284d-4bde-9a3d-a0f458d07f08	TCGA-19-2625	TCGA-GBM	c0d39b1c-f65b-4abe-afac-e6af1ad07fd3	TCGA-19-2625-01A	released	01	125.0	False
6e751392-e967-4350-ad82-e6a07e8a42c6	TCGA-19-2625-10A-01	f6b2f52b-284d-4bde-9a3d-a0f458d07f08	TCGA-19-2625	TCGA-GBM	19b6ebec-1dd1-4591-858b-43d2fd9b30c2	TCGA-19-2625-10A	released	01	--	False
55460178-3347-472f-83d0-49dfbbbabfd3	TCGA-19-4065-02A-11	a262928c-e20a-4c02-8114-1227e05c43e1	TCGA-19-4065	TCGA-GBM	d13412e3-4493-4cf0-9254-0ea24168df42	TCGA-19-4065-02A	released	11	29.0	False
3166696a-a000-4194-a5cd-45e54777385d	TCGA-19-4065-02A-13-2189-20	a262928c-e20a-4c02-8114-1227e05c43e1	TCGA-19-4065	TCGA-GBM	d13412e3-4493-4cf0-9254-0ea24168df42	TCGA-19-4065-02A	released	13	--	False
b5f82b39-3e8a-4b69-b4ff-330fed4e288d	TCGA-19-4065-01A-01	a262928c-e20a-4c02-8114-1227e05c43e1	TCGA-19-4065	TCGA-GBM	3c83ded3-3515-4071-8788-6e8bf2c2a173	TCGA-19-4065-01A	released	01	151.0	False
2d894d78-a75e-4789-acea-4066b7030818	TCGA-19-4065-01A-21-2214-20	a262928c-e20a-4c02-8114-1227e05c43e1	TCGA-19-4065	TCGA-GBM	3c83ded3-3515-4071-8788-6e8bf2c2a173	TCGA-19-4065-01A	released	21	--	False
fa5355e2-4b9e-4429-8281-245b82981a15	TCGA-19-4065-10A-01	a262928c-e20a-4c02-8114-1227e05c43e1	TCGA-19-4065	TCGA-GBM	b74adbea-da4f-4484-bc83-eb7e88032358	TCGA-19-4065-10A	released	01	--	False
d08e03fe-1feb-4643-8b62-b6c9334b2e4e	TCGA-06-0686-01A-01	c931f3bd-74c5-4ebd-bc0f-c7c6becd25ab	TCGA-06-0686	TCGA-GBM	7af6d7a5-b550-42d9-983a-241ec76fd7f4	TCGA-06-0686-01A	released	01	--	False
db2c0323-8d9b-43ad-a87e-5e9dacdbd6d4	TCGA-06-0686-10A-01	c931f3bd-74c5-4ebd-bc0f-c7c6becd25ab	TCGA-06-0686	TCGA-GBM	c0f5dcc8-3d08-45a5-8d12-5fc67c5d5dc3	TCGA-06-0686-10A	released	01	--	False
b30d9aed-5bf4-4305-aab0-280be75223c2	TCGA-26-5132-01A-01	2c5fa2d4-8e35-42e4-8bca-9fb3371a19c8	TCGA-26-5132	TCGA-GBM	ac7ea2f0-a526-4b9a-8e81-2736ea38f53b	TCGA-26-5132-01A	released	01	122.0	False
59eb7b30-4000-4feb-9543-1fe085fdef6a	TCGA-26-5132-01A-22-1899-20	2c5fa2d4-8e35-42e4-8bca-9fb3371a19c8	TCGA-26-5132	TCGA-GBM	ac7ea2f0-a526-4b9a-8e81-2736ea38f53b	TCGA-26-5132-01A	released	22	--	False
db668c0b-d556-4ad3-a6cd-1aeb4d299756	TCGA-26-5132-10A-01	2c5fa2d4-8e35-42e4-8bca-9fb3371a19c8	TCGA-26-5132	TCGA-GBM	e13162b5-a8d3-434c-919f-d81309e29c89	TCGA-26-5132-10A	released	01	--	False
d3d8f56c-1310-4afc-ba88-c169eacc3b82	TCGA-06-2563-10A-01	ba383ea6-c885-49f0-bddc-e00be0230a6b	TCGA-06-2563	TCGA-GBM	ee0cba71-5097-4e3e-a865-b4ba9bc9e15e	TCGA-06-2563-10A	released	01	--	False
d497694b-4847-4a84-902d-d4dab157020e	TCGA-06-2563-01A-22-1899-20	ba383ea6-c885-49f0-bddc-e00be0230a6b	TCGA-06-2563	TCGA-GBM	53576d9b-d84c-40ac-8a82-ac6bc81180a2	TCGA-06-2563-01A	released	22	--	False
530a6417-bc53-44f6-a16f-b1afc42c909c	TCGA-06-2563-01A-01	ba383ea6-c885-49f0-bddc-e00be0230a6b	TCGA-06-2563	TCGA-GBM	53576d9b-d84c-40ac-8a82-ac6bc81180a2	TCGA-06-2563-01A	released	01	168.0	False
04faf1b8-a62c-4b7d-b007-a7a95808067b	TCGA-06-1804-10A-01	9348e446-0e43-4210-b07e-c534980cbf62	TCGA-06-1804	TCGA-GBM	21682b63-cb9b-4f75-a38f-97e0a5cd5df5	TCGA-06-1804-10A	released	01	--	False
550d7a83-3cfd-4a83-b6df-7c88be3b16e9	TCGA-06-1804-01A-01	9348e446-0e43-4210-b07e-c534980cbf62	TCGA-06-1804	TCGA-GBM	1020a7bd-6a5d-4ff1-828f-74ebf1645a7b	TCGA-06-1804-01A	released	01	97.0	False
f3ebb084-c9cd-486d-8dca-0c661921e401	TCGA-06-1804-01A-21-1899-20	9348e446-0e43-4210-b07e-c534980cbf62	TCGA-06-1804	TCGA-GBM	1020a7bd-6a5d-4ff1-828f-74ebf1645a7b	TCGA-06-1804-01A	released	21	--	False
2d714d92-3bfc-4a4a-bc42-3919b71074de	TCGA-06-2562-10A-01	e3251837-f6f3-4dad-856f-108e20d03dad	TCGA-06-2562	TCGA-GBM	24e7c849-fd41-4544-9b90-56c3dc3c49b5	TCGA-06-2562-10A	released	01	--	False
1f58530e-6717-4f3e-a9a4-77c5510d8601	TCGA-06-2562-01A-22-1899-20	e3251837-f6f3-4dad-856f-108e20d03dad	TCGA-06-2562	TCGA-GBM	091fe56f-d424-4e70-b368-10ee2192733b	TCGA-06-2562-01A	released	22	--	False
75ab67d0-5e94-4780-842b-4932189ec131	TCGA-06-2562-01A-01	e3251837-f6f3-4dad-856f-108e20d03dad	TCGA-06-2562	TCGA-GBM	091fe56f-d424-4e70-b368-10ee2192733b	TCGA-06-2562-01A	released	01	151.0	False
b85e2f63-0899-40bc-bad1-3110dba9b83e	TCGA-06-5411-01A-21-1899-20	3f960d3b-a58c-43d0-a8a4-f3555b399c9d	TCGA-06-5411	TCGA-GBM	7790fa3d-c06f-4c74-b180-ca6d4f53dc7d	TCGA-06-5411-01A	released	21	--	False
4513e6d7-70a7-4e5f-96df-4fc28dc92429	TCGA-06-5411-01A-01	3f960d3b-a58c-43d0-a8a4-f3555b399c9d	TCGA-06-5411	TCGA-GBM	7790fa3d-c06f-4c74-b180-ca6d4f53dc7d	TCGA-06-5411-01A	released	01	134.0	False
23d8a9f3-ba78-4a58-9a58-5b8bcfb7dcf6	TCGA-06-5411-10A-01	3f960d3b-a58c-43d0-a8a4-f3555b399c9d	TCGA-06-5411	TCGA-GBM	06966748-4f99-4e84-a76f-41e2b181129f	TCGA-06-5411-10A	released	01	--	False
6c914047-b744-47fe-9b83-9753c584869b	TCGA-28-5207-10A-01	d9fcf27f-48e3-43fd-a8cf-3db246cf4221	TCGA-28-5207	TCGA-GBM	de93f56a-d117-4302-9d25-e4a66da36485	TCGA-28-5207-10A	released	01	--	False
b8fcc550-a0e8-46e0-9f40-8dd2e1f3fa02	TCGA-28-5207-01A-01	d9fcf27f-48e3-43fd-a8cf-3db246cf4221	TCGA-28-5207	TCGA-GBM	7cabd150-1c5f-47ab-9218-d77b672f5bf4	TCGA-28-5207-01A	released	01	107.0	False
f549cce8-eb85-466a-8f0a-90cacd97b70a	TCGA-15-1444-01A-02	4c42dc4e-66b7-40bf-9fbe-b92543248198	TCGA-15-1444	TCGA-GBM	07da260d-ef04-4a23-bdad-5ceb98a673ca	TCGA-15-1444-01A	released	02	121.0	False
884733ed-568f-4326-8a8a-2106e78ed07c	TCGA-15-1444-10A-01	4c42dc4e-66b7-40bf-9fbe-b92543248198	TCGA-15-1444	TCGA-GBM	f64d61ac-b8b7-44a8-a5c4-adfff2940ff3	TCGA-15-1444-10A	released	01	--	False
aac3e6ef-9aad-4f83-8927-838a096a4cdd	TCGA-06-2565-01A-01	c7b4fd72-b45d-4524-8424-983120abfec0	TCGA-06-2565	TCGA-GBM	20342f47-d86b-468f-9450-a0fef449e21e	TCGA-06-2565-01A	released	01	135.0	False
524304ce-dd99-4b59-b379-7cc2da965112	TCGA-06-2565-01A-22-1899-20	c7b4fd72-b45d-4524-8424-983120abfec0	TCGA-06-2565	TCGA-GBM	20342f47-d86b-468f-9450-a0fef449e21e	TCGA-06-2565-01A	released	22	--	False
bf9aa747-6abb-4954-bc0b-8c3b41ed6e16	TCGA-06-2565-10A-01	c7b4fd72-b45d-4524-8424-983120abfec0	TCGA-06-2565	TCGA-GBM	4b9273e0-e832-433e-886b-71a8892d77e8	TCGA-06-2565-10A	released	01	--	False
7227aa3c-e366-4b11-a345-2246b172599c	TCGA-19-2624-01A-01	2f4a127f-101a-4192-b3e8-f9be2c8648bc	TCGA-19-2624	TCGA-GBM	c9e1be85-0699-48b4-8977-0db46af4ec94	TCGA-19-2624-01A	released	01	151.0	False
39168f64-d136-4819-bb30-832b0d22c021	TCGA-19-2624-10A-01	2f4a127f-101a-4192-b3e8-f9be2c8648bc	TCGA-19-2624	TCGA-GBM	3686ca82-a154-45c9-b616-91e22cca1453	TCGA-19-2624-10A	released	01	--	False
61dd1e12-fb5b-45b3-abc4-dde483447e42	TCGA-41-2571-10A-01	722f462d-f939-4bc1-aae4-8f78b1335a87	TCGA-41-2571	TCGA-GBM	b470c914-f0bc-4690-92a7-a65b22e0a25e	TCGA-41-2571-10A	released	01	--	False
42ae0b05-ff1d-462d-9190-5ac41165e12b	TCGA-41-2571-01A-01	722f462d-f939-4bc1-aae4-8f78b1335a87	TCGA-41-2571	TCGA-GBM	1428c1f2-626c-4017-a651-ea2fa19156ba	TCGA-41-2571-01A	released	01	131.0	False
1e59bbb5-b2f7-47ce-b247-9fe22c1085f7	TCGA-14-2554-10A-01	b1c4579c-72fa-4974-830c-b6a81ace45f4	TCGA-14-2554	TCGA-GBM	a52481ab-009d-4a66-9530-7a0ed5e09420	TCGA-14-2554-10A	released	01	--	False
3bc9bbbc-9fbc-40a2-a792-7f3db54ae29c	TCGA-14-2554-01A-01	b1c4579c-72fa-4974-830c-b6a81ace45f4	TCGA-14-2554	TCGA-GBM	e8013962-7049-4596-aa49-e6403f608d98	TCGA-14-2554-01A	released	01	120.0	False
94f02f7e-fa31-4fb6-b6a6-42685bd42aec	TCGA-06-2567-10A-01	55a063b0-98ad-4700-b3ce-61bfe364fec8	TCGA-06-2567	TCGA-GBM	59b94440-3f8d-4b23-b8da-4859a3707717	TCGA-06-2567-10A	released	01	--	False
16713cc6-edd9-4a6d-b10f-c97efd2e62d6	TCGA-06-2567-01A-01	55a063b0-98ad-4700-b3ce-61bfe364fec8	TCGA-06-2567	TCGA-GBM	87817041-278c-41d8-9c27-bac80d299903	TCGA-06-2567-01A	released	01	111.0	False
2b4483ff-1cc5-4df0-9054-ec7704d14699	TCGA-06-2567-01A-22-1899-20	55a063b0-98ad-4700-b3ce-61bfe364fec8	TCGA-06-2567	TCGA-GBM	87817041-278c-41d8-9c27-bac80d299903	TCGA-06-2567-01A	released	22	--	False
fa2a036f-05d1-4184-bf96-44c650079fc4	TCGA-14-0817-01A-01	5a86d9f1-d38d-4b78-9a23-c7855a20ca2d	TCGA-14-0817	TCGA-GBM	0f1c4d49-f774-449d-bbd0-f0c79629d13a	TCGA-14-0817-01A	released	01	183.0	False
8a48f210-5363-46ca-ad30-14f0abe82476	TCGA-14-0817-10A-01	5a86d9f1-d38d-4b78-9a23-c7855a20ca2d	TCGA-14-0817	TCGA-GBM	77a150fe-b7c2-43ca-bec4-9701d7fdf7e7	TCGA-14-0817-10A	released	01	--	False
ad79f391-4f99-4107-b8dd-a871aad5cd70	TCGA-06-2561-10A-01	d6a48eb1-7c20-4ae3-ae35-b6b641238ef1	TCGA-06-2561	TCGA-GBM	95a6ee65-ecb4-46de-9b46-f72d527e94b8	TCGA-06-2561-10A	released	01	--	False
